Site,Plot,PlotID,Year,Sample_ID,old_treeID,new_TreeID,family,genus,species,Type,C_percent,d13C_permil,N_percent,Cb_percent,d15N_permil,bulk_d13C_permil,herbarium_id,source_file,Elevation_m
Oyacachi,83.0,Oyacachi_83,2011,p83-4242,4242.0,4242.0,Rosaceae,Polylepis,pauta,leaf pulverized,44.44448289608685,-24.71,2.39213551272101,45.4136348266219,-1.14016397878408,-27.5404157929734,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,83.0,Oyacachi_83,2011,p83-4244,4244.0,8068.0,Asteraceae,Gynoxis,acostae,leaf pulverized,45.02795254274201,-25.53,1.57036486546384,43.8694413850068,-3.280767599836543,-27.7681194996149,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,83.0,Oyacachi_83,2011,p83-4248,4248.0,4248.0,Rosaceae,Polylepis,pauta,leaf pulverized,45.68162440093023,-25.61,2.67246418852085,45.1656094949497,-1.54208275313589,-27.7553306234662,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,83.0,Oyacachi_83,2011,p83-4249,4249.0,4249.0,Rosaceae,Polylepis,pauta,leaf pulverized,,,2.49931722525938,45.6538583461269,-0.9677145196209617,-27.4911600963206,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,83.0,Oyacachi_83,2011,p83-4250,4250.0,4250.0,Asteraceae,Gynoxis,acostae,leaf pulverized,45.08798083524663,-24.88,2.55761757424015,45.3997995808071,-1.288416099342823,-27.648437665245,,iWUE_OYC_GUA.xlsx,4000.0
Guacamayos,6.0,Guacamayos_6,2023,p06-8186,157.0,8186.0,Euphorbiaceae,Sapium,stylare,leaf pulverized,33.23899805693006,-28.65,2.52018830219559,42.0259912548341,0.6841259666765508,-29.8784911182644,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2023,p06-8194,161.0,8194.0,Meliaceae,Guarea,kunthiana,leaf pulverized,46.21458177218584,-29.11,2.01460904366692,44.6571706685869,0.4978400848706608,-30.4539594853953,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2023,p06-8194,161.0,8194.0,Meliaceae,Guarea,kunthiana,leaf pulverized,46.21458177218584,-29.11,2.01460904366692,44.6571706685869,0.4978400848706608,-30.4539594853953,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2023,p06-8188,158.0,8188.0,Fabaceae,Dussia,tessmanniii,leaf pulverized,44.27375288947213,-29.41,3.19546193369847,43.6204853506852,-0.09922086425692878,-30.2006060499668,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2023,p06-8182,151.0,8182.0,Rubiaceae,Posoqueria,,leaf pulverized,43.85,-30.05,1.69199067733282,39.0083066159839,0.5597874835713825,-30.7270779116631,,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2023,p07-8147,178.0,8147.0,Rubiaceae,Chomelia,tenuiflora,leaf pulverized,44.15718100926103,-28.69,3.27378032737423,45.797519599712,-0.02889027407499956,-30.0349939371871,,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2023,p07-8151,186.0,8151.0,Rubiaceae,Elaegia,karstenii,leaf pulverized,46.17,-26.78,1.5419363634401,44.9475022698596,0.662112190122498,-29.2765716637333,,iWUE_OYC_GUA.xlsx,
Guacamayos,8.0,Guacamayos_8,2023,p08-8136,218.0,8136.0,Melastomataceae,Miconia,glandulistyla,leaf pulverized,45.54213094035732,-28.71,1.36184254355202,42.5737778185049,-0.5485769486217338,-30.2527316954992,,iWUE_OYC_GUA.xlsx,
Guacamayos,8.0,Guacamayos_8,2023,p08-8135,214.0,8135.0,Lauraceae,Cryptocarya,,leaf pulverized,45.93956862030475,-28.16,2.8342899647558,48.8759471413264,-0.632441728041657,-29.7678005379286,,iWUE_OYC_GUA.xlsx,
Guacamayos,8.0,Guacamayos_8,2023,p08-8133,209.0,8133.0,Meliaceae,Ruagea,cf,leaf pulverized,44.39762420055948,-30.92,2.93473050313524,44.2611011549572,-1.122759655714846,-32.068752480095,,iWUE_OYC_GUA.xlsx,
Guacamayos,55.0,Guacamayos_55,2023,p55-8120,1645.0,8120.0,Rubiaceae,Palicourea,demissa,leaf pulverized,43.53127007787473,-28.65,2.05292522793168,38.5506665270289,0.8174117147819279,-30.2189898139128,,iWUE_OYC_GUA.xlsx,
Guacamayos,55.0,Guacamayos_55,2023,p55-8123,1648.0,8123.0,Chloranthaceae,Hedyosmum,cuatrecazanum,leaf pulverized,44.97329961361584,-26.69,2.1976573617928,40.6556912614629,1.432780797200249,-28.837504201117,,iWUE_OYC_GUA.xlsx,
Guacamayos,55.0,Guacamayos_55,2023,p55-8122,1649.0,8122.0,Meliaceae,Ruagea,glabra,leaf pulverized,44.67065684895357,-26.83,2.45141607210047,43.6923195991479,-0.9997105904847055,-28.0085607124463,,iWUE_OYC_GUA.xlsx,
Oyacachi,82.0,Oyacachi_82,2023,p82-4039,4039.0,4039.0,Solanaceae,Solanum,stenophyllum,leaf pulverized,43.65307755435455,-28.84,2.86224761771615,43.5709386123649,5.541413134692281,-31.2288684648779,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,81.0,Oyacachi_81,2023,p81-8016,4020.0,8016.0,Rosaceae,Polylepis,pauta,leaf pulverized,44.44205714996029,-28.84,2.51405240653,44.7883368116588,0.4186797223972525,-31.3157955737302,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,81.0,Oyacachi_81,2023,p81-8013,4021.0,8013.0,Asteraceae,Gynoxis,acostae,leaf pulverized,,,2.02159852497584,40.9193812123684,-0.1476469751900702,-29.684556890811,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,81.0,Oyacachi_81,2023,p81-8039,4022.0,8039.0,Rosaceae,Polylepis,pauta,leaf pulverized,46.24958928586945,-28.44,2.48572557718715,44.278324678279,0.5165678132678139,-30.399360838382,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,81.0,Oyacachi_81,2023,p81-8052,4027.0,8052.0,Rosaceae,Polylepis,pauta,leaf pulverized,44.17087954499277,-28.82,2.44246820940989,44.0723344363411,0.7549590781500702,-30.7835752667676,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,82.0,Oyacachi_82,2023,p82-4034,4034.0,4034.0,Asteraceae,Gynoxis,induta,leaf pulverized,44.62413839400409,-25.48,1.07816234819192,44.4223659746941,-4.809315502947088,-27.7298255567916,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,82.0,Oyacachi_82,2023,p82-4036,4035.0,4036.0,Rosaceae,Polylepis,pauta,leaf pulverized,44.53016936884806,-27.59,2.29322877216191,45.7157312920357,-0.6582849508390684,-29.9620734298722,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,82.0,Oyacachi_82,2023,p82-4038,4038.0,4038.0,Solanaceae,Solanum,stenophyllum,leaf pulverized,57.73299333090606,-28.485,2.83630159322114,43.8405809549193,5.410762662181923,-30.5642491726004,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,82.0,Oyacachi_82,2023,p82-8080,4043.0,8080.0,Rosaceae,Polylepis,pauta,leaf pulverized,43.37382012740808,-27.14,2.48290022295912,45.7165070116741,-1.272880448641037,-29.466508941976,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,82.0,Oyacachi_82,2023,p82-4044,4044.0,4044.0,Asteraceae,Gynoxis,cf,leaf pulverized,44.35045479681124,-26.05,1.71941149236985,43.0087483230968,-2.540215906456816,-27.878374097364,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,82.0,Oyacachi_82,2023,p82-4045,4045.0,4045.0,Rosaceae,Polylepis,pauta,leaf pulverized,43.65516023355507,-29.36,2.23072257177204,44.2895569439585,-1.522438227503326,-31.5204223248455,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,82.0,Oyacachi_82,2023,p82-4046,4046.0,4046.0,Asteraceae,Gynoxis,cf,leaf pulverized,45.49,-27.6,1.70042225244169,41.9528040750629,-3.385049173422548,-28.9226113239001,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,82.0,Oyacachi_82,2023,p82-4050,4050.0,4050.0,Rosaceae,Polylepis,pauta,leaf pulverized,44.47170098265144,-27.12,1.93178223473168,45.0911717292375,-0.6537243068424671,-29.2949542703961,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,83.0,Oyacachi_83,2023,p83-4055,4055.0,4055.0,Asteraceae,Gynoxis,acostae,leaf pulverized,45.27483755431948,-26.97,1.12713592085588,42.8054793698961,-3.773851157258689,-28.7415002507909,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,85.0,Oyacachi_85,2023,p85-8066,4100.0,8066.0,Asteraceae,Verbesina,,leaf pulverized,,,2.63914808226952,40.660138058169,0.8483315263200533,-30.8552148137931,,iWUE_OYC_GUA.xlsx,3500.0
Oyacachi,85.0,Oyacachi_85,2023,p85-8067,4101.0,8067.0,Asteraceae,Verbesina,,leaf pulverized,32.49087325546191,-27.61,2.26764489845119,40.8773999666782,0.822218722727017,-29.6718157017729,,iWUE_OYC_GUA.xlsx,3500.0
Oyacachi,85.0,Oyacachi_85,2023,p85-8071,4105.0,8071.0,Solanaceae,Seesea,crasivenosa,leaf pulverized,44.43103925466794,-24.09,2.10536677222991,41.4131242312971,2.023826249697199,-26.3068316062315,,iWUE_OYC_GUA.xlsx,3500.0
Oyacachi,85.0,Oyacachi_85,2023,p85-8076,4106.0,8076.0,Asteraceae,Verbesina,,leaf pulverized,44.99131881377813,-28.34,2.73450845198964,40.7330855451006,2.683112569134044,-30.3646474339126,,iWUE_OYC_GUA.xlsx,3500.0
Oyacachi,85.0,Oyacachi_85,2023,p85-4110,4110.0,4110.0,Solanaceae,Seesea,crasivenosa,leaf pulverized,,,2.46851625746442,38.1077127441314,3.088332842687839,-29.1274502114255,,iWUE_OYC_GUA.xlsx,3500.0
Oyacachi,85.0,Oyacachi_85,2023,p85-4112,4112.0,4112.0,Solanaceae,Seesea,crasivenosa,leaf pulverized,46.97,-25.64,2.34953594498787,41.10229651437,2.949200902694002,-27.3036548931159,,iWUE_OYC_GUA.xlsx,3500.0
Oyacachi,85.0,Oyacachi_85,2023,p85-8072,4115.0,8072.0,Asteraceae,Verbesina,,leaf pulverized,43.34641726956603,-26.25,2.56289635041481,41.4950660098571,3.350661677675897,-28.0455221828949,,iWUE_OYC_GUA.xlsx,3500.0
Oyacachi,83.0,Oyacachi_83,2023,p83-4240,4240.0,4240.0,Asteraceae,Gynoxis,acostae,leaf pulverized,45.35364468497561,-26.77,1.24437852064818,44.1565486811065,-4.218972879529309,-29.3524716368579,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,83.0,Oyacachi_83,2023,p83-4241,4241.0,4241.0,Asteraceae,Gynoxis,acostae,leaf pulverized,45.37628256952662,-25.91,1.95635210452916,46.8006815255553,-1.99131500507252,-29.4206922810776,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,83.0,Oyacachi_83,2023,p83-4242,4242.0,4242.0,Rosaceae,Polylepis,pauta,leaf pulverized,43.12477906874004,-26.35,1.97708478310127,45.4165077564438,-1.188464246679767,-29.1208972383659,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,83.0,Oyacachi_83,2023,p83-8068,4244.0,8068.0,Asteraceae,Gynoxis,acostae,leaf pulverized,44.0322432633165,-26.02,1.33410540758581,43.975550901834,-3.18750813034382,-28.2841954284381,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,83.0,Oyacachi_83,2023,p83-4248,4248.0,4248.0,Rosaceae,Polylepis,pauta,leaf pulverized,43.11260137057986,-27.24,1.88327996060043,45.1156450555458,-0.3666700497789475,-29.8405140616203,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,83.0,Oyacachi_83,2023,p83-4249,4249.0,4249.0,Rosaceae,Polylepis,pauta,leaf pulverized,45.22457855032971,-26.4,2.16427915217123,45.7428455126452,-1.731987714522008,-28.9155380570844,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,83.0,Oyacachi_83,2023,p83-4250,4250.0,4250.0,Asteraceae,Gynoxis,acostae,leaf pulverized,44.59872112610041,-27.62,2.18984274036813,45.2353956233649,-0.5617373008540907,-30.1978000315524,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,81.0,Oyacachi_81,2023,p81-8023,,8023.0,Rosaceae,Polylepis,pauta,leaf pulverized,44.04395189751652,-28.4,2.301508333,-1.42224741,43.15749161,-30.80086268,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,81.0,Oyacachi_81,2023,p81-8034,,8034.0,Rosaceae,Polylepis,pauta,leaf pulverized,42.62488416383843,-29.08,2.23030055571351,44.4459394757305,0.340789025756049,-31.174238487643,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,81.0,Oyacachi_81,2023,p81-8056,,8056.0,Asteraceae,Gynoxis,acostae,leaf pulverized,46.12463283982211,-25.81,1.94200043185393,42.9592808481771,-0.7740626629733587,-28.0353198724391,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,81.0,Oyacachi_81,2023,p81-8035,,8035.0,Asteraceae,Gynoxis,acostae,leaf pulverized,46.91994218877939,-27.35,2.19050179555837,41.711800238929,-0.9946325583738203,-29.4940189495252,,iWUE_OYC_GUA.xlsx,4000.0
Oyacachi,85.0,Oyacachi_85,2023,p85-8073,,8073.0,Solanaceae,Seesea,crasivenosa,leaf pulverized,33.20193208428898,-26.03,2.15870733280776,41.4082494202211,2.706983226457744,-27.5608692043464,,iWUE_OYC_GUA.xlsx,3500.0
Guacamayos,6.0,Guacamayos_6,2023,p06-8203,143.0,8203.0,Rubiaceae,Palicourea,stenosepala,leaf pulverized,43.41817128946882,-29.6,1.92896098652935,42.8576289111561,-0.5831175916004572,-31.3686998662389,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2023,p06-8181,148.0,8181.0,Moraceae,Ficus,tonduzi,leaf pulverized,41.44488708014945,-28.78,2.16727866341468,36.3995131965624,-0.13390051917979,-29.3965622896345,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2023,p06-8200,169.0,8200.0,Asteraceae,Critoniopsis,cf,leaf pulverized,45.3285601335725,-26.51,3.27982169951129,44.152205149833,1.691458335598433,-29.2314348099085,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2023,p06-8200,169.0,8200.0,Asteraceae,Critoniopsis,cf,leaf pulverized,45.3285601335725,-26.51,3.27982169951129,44.152205149833,1.691458335598433,-29.2314348099085,,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2023,p07-8150,183.0,8150.0,Rubiaceae,Joosia,ulei,leaf pulverized,24.41813760506811,-31.49,2.6705459139998,43.5815598252663,1.345767134215443,-32.5325551251705,,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2023,p07-8149,184.0,8149.0,Euphorbiaceae,Tetrochidium,andinum,leaf pulverized,43.72,-29.34,2.75667756446349,41.6417061765214,1.489008354151975,-30.3557188060923,,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2023,p07-8152,191.0,8152.0,Rubiaceae,Joosia,ulei,leaf pulverized,45.36583922537127,-31.23,2.1968668130622,43.5585534741205,0.2146056479315846,-32.4284698901533,,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2023,p07-8158,199.0,8158.0,Rubiaceae,Joosia,ulei,leaf pulverized,19.51971950360319,-27.81,2.61531950583142,41.4819247885737,-0.2275743677079952,-32.0215221296286,,iWUE_OYC_GUA.xlsx,
Guacamayos,8.0,Guacamayos_8,2023,p08-8140,202.0,8140.0,Meliaceae,Guarea,kunthiana,leaf pulverized,45.83156140342884,-26.34,2.52280320193024,44.8340764084663,2.1479700273715,-26.9227021214215,,iWUE_OYC_GUA.xlsx,
Guacamayos,8.0,Guacamayos_8,2023,p08-8130,203.0,8130.0,Rubiaceae,Faramea,oblongifolia,leaf pulverized,45.00310488018739,-25.2,1.81001028480679,40.4658683092761,-1.693906682470842,-27.1661758818443,,iWUE_OYC_GUA.xlsx,
Guacamayos,8.0,Guacamayos_8,2023,p08-8132,208.0,8132.0,Phyllanthaceae,Hieronyma,oblonga,leaf pulverized,45.43275844816041,-30.09,1.97523837773527,42.9417457895339,1.44930784745598,-31.2097163898844,,iWUE_OYC_GUA.xlsx,
Guacamayos,8.0,Guacamayos_8,2023,p08-8141,210.0,8141.0,Fabaceae,Erythrina,edulis,leaf pulverized,42.50813358848679,-25.8,3.11551685778085,43.1073470573462,-0.1310764746448196,-28.3345207608877,,iWUE_OYC_GUA.xlsx,
Guacamayos,8.0,Guacamayos_8,2023,p08-8139,212.0,8139.0,Cunoniaceae,Weinmania,pinnta,leaf pulverized,42.45340238453527,-29.71,2.02569444888933,42.5998766314536,-1.340765049393979,-31.2773654240835,,iWUE_OYC_GUA.xlsx,
Guacamayos,55.0,Guacamayos_55,2023,p55-8107,1643.0,8107.0,Annonaceae,Annona,sp.,leaf pulverized,45.64830763373875,-29.6,3.69211450302745,44.5747483173188,0.4204395560151711,-30.1542330545938,,iWUE_OYC_GUA.xlsx,
Guacamayos,55.0,Guacamayos_55,2023,p55-8124,1647.0,8124.0,Lauraceae,Nectandra,laurel,leaf pulverized,45.04146477234478,-28.82,1.70276604141184,47.0677983722274,-2.280938489028332,-30.5434578146655,,iWUE_OYC_GUA.xlsx,
Guacamayos,55.0,Guacamayos_55,2023,p55-8106,1678.0,8106.0,Rubiaceae,Farameo,oblongifolia,leaf pulverized,43.46309389912029,-28.07,2.06748668368258,39.7988522672046,-0.2308464443057385,-29.2491632472373,,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2023,p07-8154,,8154.0,Rubiaceae,Joosia,ulei,leaf pulverized,45.06,-30.01,2.45034469589428,44.0445983959808,-0.1489320573871239,-31.4878760958369,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2005,p06-1689.0,157.0,8186.0,Euphorbiaceae,Sapium,stylare,herbarium,42.43403731205088,-25.51,3.35792397709957,41.9211470613874,1.907002486103961,-27.333327292607,1689.0,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2005,p06-1711.0,151.0,8182.0,Rubiaceae,Posoqueria,,herbarium,45.36050104245147,-30.28,1.9960066613919,42.5940452089312,0.7565317128472872,-31.0695419485989,1711.0,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2005,p07-1715.0,178.0,8147.0,Rubiaceae,Chomelia,tenuiflora,herbarium,44.53377308181305,-31.16,2.76589785410334,44.3716948156506,2.185417454873428,-31.4928774116967,1715.0,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2005,p07-1738.0,186.0,8151.0,Rubiaceae,Elaegia,karstenii,herbarium,45.43278144278158,-29.17,2.05313341264609,46.5643441491692,2.249046444807238,-31.6879728105795,1738.0,iWUE_OYC_GUA.xlsx,
Guacamayos,55.0,Guacamayos_55,2007,p55-3150.0,1645.0,8120.0,Rubiaceae,Palicourea,demissa,herbarium,45.44247503782463,-30.3,3.04470840861578,38.7143490808578,3.191434428553005,-30.7132437884008,3150.0,iWUE_OYC_GUA.xlsx,
Guacamayos,55.0,Guacamayos_55,2007,p55-3151.0,1648.0,8123.0,Chloranthaceae,Hedyosmum,cuatrecazanum,herbarium,43.72773338949531,-26.87,2.43575765718819,40.4955029803786,1.405574275634229,-29.2663074760755,3151.0,iWUE_OYC_GUA.xlsx,
Oyacachi,82.0,Oyacachi_82,2009,p82-4194.0,4039.0,4039.0,Solanaceae,Solanum,stenophyllum,herbarium,44.2214859274287,-27.29,3.46008158889689,45.94548483731,5.333406134442499,-29.2231945725637,4194.0,iWUE_OYC_GUA.xlsx,4000.0
Guacamayos,7.0,Guacamayos_7,2006,p07-178,178.0,8147.0,Rubiaceae,Chomelia,tenuiflora,leaf pulverized,42.3153287103575,-28.1463758657295,3.102865446774084,53.852797211975734,0.69,-30.14,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2006,p06-169,169.0,8200.0,Asteraceae,Critoniopsis,cf,leaf pulverized,44.1847568409624,-28.2916676823504,3.072015966621176,45.44398396122426,0.35,-29.69,,iWUE_OYC_GUA.xlsx,
Guacamayos,8.0,Guacamayos_8,2006,p08-210,210.0,8141.0,Fabaceae,Erythrina,edulis,leaf pulverized,44.0493625260597,-26.0088817121064,2.791351686241129,40.55964641710267,2.62,-26.75,,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2006,p07-185,185.0,,Rubiaceae,Joosia,umbellifera,leaf pulverized,40.1267154082355,-30.117772018719,2.7157373499916138,43.383843299356826,1.68,-31.72,,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2006,p07-199,199.0,8158.0,Rubiaceae,Joosia,umbellifera,leaf pulverized,43.7224838903424,-29.5928600653218,2.54395335967698,44.70760802662179,1.42,-31.62,,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2006,p07-200,200.0,8159.0,Lauraceae,Aniba,muca,leaf pulverized,42.754053254055,-30.9552505558022,1.6288159021213648,48.58583549207572,-0.11,-32.63,,iWUE_OYC_GUA.xlsx,
Guacamayos,8.0,Guacamayos_8,2006,p08-203,203.0,8130.0,Rubiaceae,Faramea,oblongifolia,leaf pulverized,43.6258099070622,-30.9931125488299,1.773544441544489,40.31605311129898,-1.62,-31.9,,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2006,p07-179,179.0,,Euphorbiaceae,Tetrorchidium,andinum,leaf pulverized,45.9375479511701,-30.1010096700507,2.98852005898983,45.82454534910876,7.87,-30.31,,iWUE_OYC_GUA.xlsx,
Guacamayos,8.0,Guacamayos_8,2006,p08-209,209.0,8133.0,Meliaceae,Ruagea,,leaf pulverized,44.4730895188967,-29.2347173600147,2.643485797488288,44.73242003352184,-0.14,-30.32,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2006,p06-151,151.0,8182.0,Rubiaceae,Posoqueria,coriacea,leaf pulverized,44.9145959517734,-27.645548665252,1.9081252095165449,45.442614457296045,-0.39,-28.77,,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2006,p07-181,181.0,,Mimosaceae,Inga,sp.,leaf pulverized,46.3352144907804,-29.4868790363093,,,,,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2006,p06-148,148.0,8181.0,Moraceae,Ficus,tonduzii,leaf pulverized,40.6053715481823,-28.1121828530044,3.3740456388809825,37.23854771949546,0.4,-29.35,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2006,p06-143,143.0,8203.0,Cunoniaceae,Weinmannia,pinnata,leaf pulverized,43.6652791109008,-28.3727068118635,1.6197016369226338,43.860669553546025,-1.85,-30.11,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2006,p06-142,142.0,,Rubiaceae,Palicourea,stenosepala,leaf pulverized,42.8065750392793,-27.0384835826904,2.6922727141259752,40.105604861785984,0.59,-28.55,,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2006,p07-182,182.0,,Lauraceae,Endlicheria,griseo-sericea,leaf pulverized,43.6729653838469,-30.6170064768113,2.315074402735965,45.41757418344188,-0.37,-31.86,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2006,p06-158,158.0,8188.0,Anacardiaceae,,sp.,leaf pulverized,44.9488330007575,-29.8431956964564,2.59832691563732,42.392485602470494,-0.8,-30.48,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2006,p06-158,158.0,8188.0,Anacardiaceae,,sp.,leaf pulverized,44.9488330007575,-29.8431956964564,2.717910221519865,41.5862488670643,-0.6823549684089606,-30.64109776078646,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2006,p06-160,160.0,,Rubiaceae,Palicourea,stenosepala,leaf pulverized,43.5330956658599,-30.3665936006202,2.185479141082021,38.75023156085859,-1.14,-30.82,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2006,p06-161,161.0,8194.0,Meliaceae,Guarea,kunthiana,leaf pulverized,41.5574282648701,-30.2408233267637,3.1333592787915054,39.466621602268994,-1.35,-30.44,,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2006,p07-190,190.0,8152.0,Rubiaceae,Joosia,umbellifera,leaf pulverized,44.1375880953595,-29.7346801098339,2.533905125836741,44.240777556884694,2.33,-31.56,,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2006,p07-186,186.0,8151.0,Rubiaceae,Elaeagia,cf,leaf pulverized,44.4094427382361,-28.4495364199884,,,,,,iWUE_OYC_GUA.xlsx,
Guacamayos,8.0,Guacamayos_8,2006,p08-208,208.0,8132.0,Euphorbiaceae,Hyeronima,sp,leaf pulverized,44.1670964148073,-30.7662210097165,1.9261209541301572,42.3511587670453,2.25,-31.89,,iWUE_OYC_GUA.xlsx,
Guacamayos,8.0,Guacamayos_8,2006,p08-223,223.0,,Icacinaceae,Calatola,costaricensis,leaf pulverized,44.2617433800809,-28.8814160780333,3.544445873599856,45.0324943231333,-0.39,-29.51,,iWUE_OYC_GUA.xlsx,
Guacamayos,8.0,Guacamayos_8,2006,p08-218,218.0,8136.0,Melastomataceae,Miconia,glandulistyla,leaf pulverized,44.8795891422905,-27.6152814359953,1.385853554463809,44.815615610026974,-1.79,-29.22,,iWUE_OYC_GUA.xlsx,
Guacamayos,8.0,Guacamayos_8,2006,p08-218,218.0,8136.0,Melastomataceae,Miconia,glandulistyla,leaf pulverized,44.8795891422905,-27.6152814359953,1.28324732201899,41.231875843969114,-1.986708788052843,-29.53430209877506,,iWUE_OYC_GUA.xlsx,
Guacamayos,8.0,Guacamayos_8,2006,p08-222,222.0,,Sapindaceae,Allophylus,floribundus,leaf pulverized,44.4425917116135,-26.7875784326478,2.482700425427824,46.59163218406722,-0.7,-29.01,,iWUE_OYC_GUA.xlsx,
Guacamayos,55.0,Guacamayos_55,2006,p55-1649,1649.0,8122.0,Meliaceae,Ruagea,,leaf pulverized,43.9688681565033,-28.5017784171573,1.963926312531777,40.45696117330658,0.59,-30.52,,iWUE_OYC_GUA.xlsx,
Guacamayos,55.0,Guacamayos_55,2006,p55-1648,1648.0,8123.0,Chloranthaceae,Hedyosmum,cuatrecazanum,leaf pulverized,43.2824149653684,-28.2325173230001,1.931454831112982,40.33671056095484,0.05,-30.58,,iWUE_OYC_GUA.xlsx,
Guacamayos,55.0,Guacamayos_55,2006,p55-1666,1666.0,,Rubiaceae,Palicourea,corniculata,leaf pulverized,42.5117491237362,-29.5569165078273,2.1612392279686072,40.95726249347134,1.47,-30.51,,iWUE_OYC_GUA.xlsx,
Guacamayos,55.0,Guacamayos_55,2006,p55-1659,1659.0,,Myrsinaceae,Cybianthus,occigranatensis,leaf pulverized,38.0220517661371,-26.7399075572636,2.159649639331145,36.22990403723563,2.79,-27.91,,iWUE_OYC_GUA.xlsx,
Guacamayos,55.0,Guacamayos_55,2006,p55-1678,1678.0,8106.0,Rubiaceae,Faramea,oblongifolia,leaf pulverized,43.2943500023592,-28.9884721792639,1.8164117199262813,40.48176508759566,-0.48,-30.36,,iWUE_OYC_GUA.xlsx,
